Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2018,7,201807,Sydney,Tamworth,Sydney - Tamworth,280,349.3215859
2018,7,201807,Sydney,Townsville,Sydney - Townsville,387,482.8123348
2018,7,201807,Sydney,Wagga Wagga,Sydney - Wagga Wagga,328.6,409.9538326
2018,7,201807,Newcastle,Gold Coast,Newcastle - Gold Coast,204,254.5057269
2018,8,201808,Adelaide,Alice Springs,Adelaide - Alice Springs,456.52,569.5438943
2018,8,201808,Adelaide,Brisbane,Adelaide - Brisbane,225.9,281.8276652
2018,8,201808,Adelaide,Canberra,Adelaide - Canberra,456.86,569.9680705
2018,8,201808,Adelaide,Darwin,Adelaide - Darwin,348,434.1568282
2018,8,201808,Adelaide,Gold Coast,Adelaide - Gold Coast,285,355.5594714
2018,8,201808,Adelaide,Melbourne,Adelaide - Melbourne,114,142.2237885
2018,8,201808,Adelaide,Perth,Adelaide - Perth,348,434.1568282
2018,8,201808,Adelaide,Port Lincoln,Adelaide - Port Lincoln,290.96,362.9950308
2018,8,201808,Adelaide,Sydney,Adelaide - Sydney,157.9,196.9924229
2018,8,201808,Albury,Sydney,Albury - Sydney,267.34,333.5272599
2018,8,201808,Alice Springs,Darwin,Alice Springs - Darwin,649.96,810.875207
2018,8,201808,Armidale,Sydney,Armidale - Sydney,298.22,372.0524405
2018,8,201808,Avalon,Sydney,Avalon - Sydney,98,122.2625551
2018,8,201808,Ayers Rock,Sydney,Ayers Rock - Sydney,604,753.5365639
2018,8,201808,Ballina,Sydney,Ballina - Sydney,155,193.3744493
2018,8,201808,Brisbane,Cairns,Brisbane - Cairns,211,263.2387665
2018,8,201808,Brisbane,Canberra,Brisbane - Canberra,407.23,508.0508194
2018,8,201808,Brisbane,Darwin,Brisbane - Darwin,269.9,336.7210573
2018,8,201808,Brisbane,Emerald,Brisbane - Emerald,344.19,429.4035595
2018,8,201808,Brisbane,Gladstone,Brisbane - Gladstone,318,396.7295154
2018,8,201808,Brisbane,Hamilton Island,Brisbane - Hamilton Island,511.77,638.4725286
2018,8,201808,Brisbane,Hobart,Brisbane - Hobart,375,467.8414097
2018,8,201808,Brisbane,Mackay,Brisbane - Mackay,191,238.2872247
2018,8,201808,Brisbane,Melbourne,Brisbane - Melbourne,178.9,223.1915419
2018,8,201808,Brisbane,Mount Isa,Brisbane - Mount Isa,769.83,960.4222731
2018,8,201808,Brisbane,Perth,Brisbane - Perth,600,748.5462555
2018,8,201808,Brisbane,Proserpine,Brisbane - Proserpine,240,299.4185022
2018,8,201808,Brisbane,Rockhampton,Brisbane - Rockhampton,350,436.6519824
2018,8,201808,Brisbane,Sydney,Brisbane - Sydney,133.9,167.0505727
2018,8,201808,Brisbane,Townsville,Brisbane - Townsville,275,343.0837004
2018,8,201808,Brisbane,Newcastle,Brisbane - Newcastle,146,182.1462555
2018,8,201808,Broome,Perth,Broome - Perth,658.86,821.9786432
2018,8,201808,Bundaberg,Brisbane,Bundaberg - Brisbane,294.02,366.8126167
2018,8,201808,Cairns,Gold Coast,Cairns - Gold Coast,264,329.3603524
2018,8,201808,Cairns,Melbourne,Cairns - Melbourne,348,434.1568282
2018,8,201808,Cairns,Sydney,Cairns - Sydney,254.9,318.0074009
2018,8,201808,Cairns,Townsville,Cairns - Townsville,290,361.7973568
2018,8,201808,Canberra,Melbourne,Canberra - Melbourne,194.9,243.1527753
2018,8,201808,Canberra,Sydney,Canberra - Sydney,307.79,383.9917533
2018,8,201808,Coffs Harbour,Sydney,Coffs Harbour - Sydney,139.9,174.5360352
2018,8,201808,Darwin,Melbourne,Darwin - Melbourne,386,481.5647577
2018,8,201808,Darwin,Perth,Darwin - Perth,677.51,845.2459559
2018,8,201808,Darwin,Sydney,Darwin - Sydney,394,491.5453744
2018,8,201808,Devonport,Melbourne,Devonport - Melbourne,326,406.7101322
2018,8,201808,Dubbo,Sydney,Dubbo - Sydney,329.02,410.477815
2018,8,201808,Gold Coast,Sydney,Gold Coast - Sydney,102,127.2528634
2018,8,201808,Hamilton Island,Sydney,Hamilton Island - Sydney,248,309.3991189
2018,8,201808,Hobart,Melbourne,Hobart - Melbourne,112,139.7286344
2018,8,201808,Hobart,Sydney,Hobart - Sydney,237,295.6757709
2018,8,201808,Kalgoorlie,Perth,Kalgoorlie - Perth,556.51,694.2891278
2018,8,201808,Karratha,Perth,Karratha - Perth,714.16,890.9696564
2018,8,201808,Launceston,Melbourne,Launceston - Melbourne,138,172.1656388
2018,8,201808,Launceston,Sydney,Launceston - Sydney,154,192.1268722
2018,8,201808,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,256,319.3797357
2018,8,201808,Sunshine Coast,Sydney,Sunshine Coast - Sydney,222,276.9621145
2018,8,201808,Melbourne,Gold Coast,Melbourne - Gold Coast,178.9,223.1915419
2018,8,201808,Melbourne,Mildura,Melbourne - Mildura,254,316.8845815
2018,8,201808,Melbourne,Perth,Melbourne - Perth,444,553.9242291
2018,8,201808,Melbourne,Sydney,Melbourne - Sydney,142,177.1559471
2018,8,201808,Melbourne,Townsville,Melbourne - Townsville,401,500.2784141
2018,8,201808,Melbourne,Newcastle,Melbourne - Newcastle,143,178.4035242
2018,8,201808,Paraburdoo,Perth,Paraburdoo - Perth,832,1037.984141
2018,8,201808,Perth,Newman,Perth - Newman,628.57,784.189533
2018,8,201808,Perth,Port Hedland,Perth - Port Hedland,649.66,810.5009339
2018,8,201808,Perth,Sydney,Perth - Sydney,334.9,417.8135683
2018,8,201808,Port Macquarie,Sydney,Port Macquarie - Sydney,277.73,346.4895859
2018,8,201808,Sydney,Tamworth,Sydney - Tamworth,280,349.3215859
2018,8,201808,Sydney,Townsville,Sydney - Townsville,242,301.9136564
2018,8,201808,Sydney,Wagga Wagga,Sydney - Wagga Wagga,328.6,409.9538326
2018,8,201808,Newcastle,Gold Coast,Newcastle - Gold Coast,180,224.5638767
2018,9,201809,Adelaide,Alice Springs,Adelaide - Alice Springs,508,633.769163
2018,9,201809,Adelaide,Brisbane,Adelaide - Brisbane,405.9,506.3915419
2018,9,201809,Adelaide,Canberra,Adelaide - Canberra,500,623.7885463
2018,9,201809,Adelaide,Darwin,Adelaide - Darwin,378,471.584141
2018,9,201809,Adelaide,Gold Coast,Adelaide - Gold Coast,526,656.2255507
2018,9,201809,Adelaide,Melbourne,Adelaide - Melbourne,145,180.8986784
2018,9,201809,Adelaide,Perth,Adelaide - Perth,426,531.4678414
2018,9,201809,Adelaide,Port Lincoln,Adelaide - Port Lincoln,292.56,364.9911542
2018,9,201809,Adelaide,Sydney,Adelaide - Sydney,206,257.0008811
2018,9,201809,Albury,Sydney,Albury - Sydney,298.01,371.7904493
2018,9,201809,Alice Springs,Darwin,Alice Springs - Darwin,696,868.3136564
2018,9,201809,Armidale,Sydney,Armidale - Sydney,327.66,408.7811101
2018,9,201809,Avalon,Sydney,Avalon - Sydney,138,172.1656388
2018,9,201809,Ayers Rock,Sydney,Ayers Rock - Sydney,660,823.4008811
2018,9,201809,Ballina,Sydney,Ballina - Sydney,134,167.1753304
2018,9,201809,Brisbane,Cairns,Brisbane - Cairns,273,340.5885463
2018,9,201809,Brisbane,Canberra,Brisbane - Canberra,418,521.4872247
2018,9,201809,Brisbane,Darwin,Brisbane - Darwin,254.9,318.0074009
2018,9,201809,Brisbane,Emerald,Brisbane - Emerald,505,630.0264317
2018,9,201809,Brisbane,Gladstone,Brisbane - Gladstone,310,386.7488987
2018,9,201809,Brisbane,Hamilton Island,Brisbane - Hamilton Island,535,667.4537445
2018,9,201809,Brisbane,Hobart,Brisbane - Hobart,388,484.0599119
2018,9,201809,Brisbane,Mackay,Brisbane - Mackay,201,250.7629956
2018,9,201809,Brisbane,Melbourne,Brisbane - Melbourne,235,293.1806167
2018,9,201809,Brisbane,Mount Isa,Brisbane - Mount Isa,810,1010.537445
2018,9,201809,Brisbane,Perth,Brisbane - Perth,628,783.4784141
2018,9,201809,Brisbane,Proserpine,Brisbane - Proserpine,210,261.9911894
2018,9,201809,Brisbane,Rockhampton,Brisbane - Rockhampton,364.99,455.353163
2018,9,201809,Brisbane,Sydney,Brisbane - Sydney,146.9,183.2690749
2018,9,201809,Brisbane,Townsville,Brisbane - Townsville,306,381.7585903
2018,9,201809,Brisbane,Newcastle,Brisbane - Newcastle,134,167.1753304
2018,9,201809,Broome,Perth,Broome - Perth,660.01,823.4133568
2018,9,201809,Bundaberg,Brisbane,Bundaberg - Brisbane,305.76,381.4591718
2018,9,201809,Cairns,Gold Coast,Cairns - Gold Coast,264,329.3603524
2018,9,201809,Cairns,Melbourne,Cairns - Melbourne,358,446.6325991
2018,9,201809,Cairns,Sydney,Cairns - Sydney,239.9,299.2937445
2018,9,201809,Cairns,Townsville,Cairns - Townsville,294,366.7876652
2018,9,201809,Canberra,Melbourne,Canberra - Melbourne,274.9,342.9589427
2018,9,201809,Canberra,Sydney,Canberra - Sydney,310,386.7488987
2018,9,201809,Coffs Harbour,Sydney,Coffs Harbour - Sydney,229.9,286.8179736
2018,9,201809,Darwin,Melbourne,Darwin - Melbourne,543,677.4343612
2018,9,201809,Darwin,Perth,Darwin - Perth,759,946.9110132
2018,9,201809,Darwin,Sydney,Darwin - Sydney,445,555.1718062
2018,9,201809,Devonport,Melbourne,Devonport - Melbourne,359,447.8801762
2018,9,201809,Dubbo,Sydney,Dubbo - Sydney,392,489.0502203
2018,9,201809,Gold Coast,Sydney,Gold Coast - Sydney,138,172.1656388
2018,9,201809,Hamilton Island,Sydney,Hamilton Island - Sydney,295,368.0352423
2018,9,201809,Hobart,Melbourne,Hobart - Melbourne,144,179.6511013
2018,9,201809,Hobart,Sydney,Hobart - Sydney,248,309.3991189
2018,9,201809,Kalgoorlie,Perth,Kalgoorlie - Perth,568,708.6237885
2018,9,201809,Karratha,Perth,Karratha - Perth,798,995.5665198
2018,9,201809,Launceston,Melbourne,Launceston - Melbourne,138,172.1656388
2018,9,201809,Launceston,Sydney,Launceston - Sydney,234,291.9330396
2018,9,201809,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,384,479.0696035
2018,9,201809,Sunshine Coast,Sydney,Sunshine Coast - Sydney,164,204.6026432
2018,9,201809,Melbourne,Gold Coast,Melbourne - Gold Coast,378.9,472.7069604
2018,9,201809,Melbourne,Mildura,Melbourne - Mildura,254,316.8845815
2018,9,201809,Melbourne,Perth,Melbourne - Perth,449.9,561.2849339
2018,9,201809,Melbourne,Sydney,Melbourne - Sydney,160.9,200.7351542
2018,9,201809,Melbourne,Townsville,Melbourne - Townsville,536,668.7013216
2018,9,201809,Melbourne,Newcastle,Melbourne - Newcastle,143,178.4035242
2018,9,201809,Paraburdoo,Perth,Paraburdoo - Perth,839,1046.717181
2018,9,201809,Perth,Newman,Perth - Newman,638,795.954185
2018,9,201809,Perth,Port Hedland,Perth - Port Hedland,658,820.9057269
2018,9,201809,Perth,Sydney,Perth - Sydney,474.9,592.4743612
2018,9,201809,Port Macquarie,Sydney,Port Macquarie - Sydney,339.83,423.9641233
2018,9,201809,Sydney,Tamworth,Sydney - Tamworth,280,349.3215859
2018,9,201809,Sydney,Townsville,Sydney - Townsville,437,545.1911894
2018,9,201809,Sydney,Wagga Wagga,Sydney - Wagga Wagga,330.41,412.2119471
2018,9,201809,Newcastle,Gold Coast,Newcastle - Gold Coast,268,334.3506608
2018,10,201810,Adelaide,Alice Springs,Adelaide - Alice Springs,458,568.3856266
2018,10,201810,Adelaide,Brisbane,Adelaide - Brisbane,237.9,295.2378615
2018,10,201810,Adelaide,Canberra,Adelaide - Canberra,526,652.774759
2018,10,201810,Adelaide,Darwin,Adelaide - Darwin,408,506.334794
2018,10,201810,Adelaide,Gold Coast,Adelaide - Gold Coast,310,384.7151621
2018,10,201810,Adelaide,Melbourne,Adelaide - Melbourne,184.9,229.463979
2018,10,201810,Adelaide,Perth,Adelaide - Perth,384,476.5503944
2018,10,201810,Adelaide,Port Lincoln,Adelaide - Port Lincoln,292.56,363.0718317
2018,10,201810,Adelaide,Sydney,Adelaide - Sydney,183.9,228.2229623
2018,10,201810,Albury,Sydney,Albury - Sydney,301.07,373.6328834
2018,10,201810,Alice Springs,Darwin,Alice Springs - Darwin,649.99,806.6484137
2018,10,201810,Armidale,Sydney,Armidale - Sydney,320,397.1253287
2018,10,201810,Avalon,Sydney,Avalon - Sydney,128,158.8501315
2018,10,201810,Ayers Rock,Sydney,Ayers Rock - Sydney,466,578.3137599
2018,10,201810,Ballina,Sydney,Ballina - Sydney,251,311.4951797
2018,10,201810,Brisbane,Cairns,Brisbane - Cairns,237,294.1209465
2018,10,201810,Brisbane,Canberra,Brisbane - Canberra,418,518.7449606
2018,10,201810,Brisbane,Darwin,Brisbane - Darwin,254.9,316.3351446
2018,10,201810,Brisbane,Emerald,Brisbane - Emerald,344,426.9097283
2018,10,201810,Brisbane,Gladstone,Brisbane - Gladstone,310,384.7151621
2018,10,201810,Brisbane,Hamilton Island,Brisbane - Hamilton Island,444,551.0113935
2018,10,201810,Brisbane,Hobart,Brisbane - Hobart,375,465.3812445
2018,10,201810,Brisbane,Mackay,Brisbane - Mackay,235,291.6389132
2018,10,201810,Brisbane,Melbourne,Brisbane - Melbourne,258.9,321.2992112
2018,10,201810,Brisbane,Mount Isa,Brisbane - Mount Isa,770,955.5828221
2018,10,201810,Brisbane,Perth,Brisbane - Perth,629.98,781.8156705
2018,10,201810,Brisbane,Proserpine,Brisbane - Proserpine,252,312.7361963
2018,10,201810,Brisbane,Rockhampton,Brisbane - Rockhampton,329.99,409.523085
2018,10,201810,Brisbane,Sydney,Brisbane - Sydney,133.9,166.1721297
2018,10,201810,Brisbane,Townsville,Brisbane - Townsville,232,287.9158633
2018,10,201810,Brisbane,Newcastle,Brisbane - Newcastle,159,197.3216477
2018,10,201810,Broome,Perth,Broome - Perth,518,642.8466258
2018,10,201810,Bundaberg,Brisbane,Bundaberg - Brisbane,278,345.0026293
2018,10,201810,Cairns,Gold Coast,Cairns - Gold Coast,310,384.7151621
2018,10,201810,Cairns,Melbourne,Cairns - Melbourne,368,456.694128
2018,10,201810,Cairns,Sydney,Cairns - Sydney,294.9,365.9758107
2018,10,201810,Cairns,Townsville,Cairns - Townsville,294,364.8588957
2018,10,201810,Canberra,Melbourne,Canberra - Melbourne,274.9,341.1554777
2018,10,201810,Canberra,Sydney,Canberra - Sydney,310,384.7151621
2018,10,201810,Coffs Harbour,Sydney,Coffs Harbour - Sydney,169.9,210.8487292
2018,10,201810,Darwin,Melbourne,Darwin - Melbourne,384,476.5503944
2018,10,201810,Darwin,Perth,Darwin - Perth,799,991.572305
2018,10,201810,Darwin,Sydney,Darwin - Sydney,378,469.1042945
2018,10,201810,Devonport,Melbourne,Devonport - Melbourne,359,445.5249781
2018,10,201810,Dubbo,Sydney,Dubbo - Sydney,346,429.3917616
2018,10,201810,Gold Coast,Sydney,Gold Coast - Sydney,169,209.7318142
2018,10,201810,Hamilton Island,Sydney,Hamilton Island - Sydney,295,366.0999124
2018,10,201810,Hobart,Melbourne,Hobart - Melbourne,161,199.803681
2018,10,201810,Hobart,Sydney,Hobart - Sydney,258,320.1822962
2018,10,201810,Kalgoorlie,Perth,Kalgoorlie - Perth,568,704.8974584
2018,10,201810,Karratha,Perth,Karratha - Perth,798,990.3312883
2018,10,201810,Launceston,Melbourne,Launceston - Melbourne,181,224.624014
2018,10,201810,Launceston,Sydney,Launceston - Sydney,343,425.6687117
2018,10,201810,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,404,501.3707274
2018,10,201810,Sunshine Coast,Sydney,Sunshine Coast - Sydney,164,203.5267309
2018,10,201810,Melbourne,Gold Coast,Melbourne - Gold Coast,239.9,297.7198948
2018,10,201810,Melbourne,Mildura,Melbourne - Mildura,254,315.2182296
2018,10,201810,Melbourne,Perth,Melbourne - Perth,399.9,496.2825592
2018,10,201810,Melbourne,Sydney,Melbourne - Sydney,142,176.2243646
2018,10,201810,Melbourne,Townsville,Melbourne - Townsville,411,510.057844
2018,10,201810,Melbourne,Newcastle,Melbourne - Newcastle,237,294.1209465
2018,10,201810,Paraburdoo,Perth,Paraburdoo - Perth,839,1041.212971
2018,10,201810,Perth,Newman,Perth - Newman,638,791.768624
2018,10,201810,Perth,Port Hedland,Perth - Port Hedland,658,816.5889571
2018,10,201810,Perth,Sydney,Perth - Sydney,439.9,545.9232252
2018,10,201810,Port Macquarie,Sydney,Port Macquarie - Sydney,308.84,383.2755828
2018,10,201810,Sydney,Tamworth,Sydney - Tamworth,280,347.4846626
2018,10,201810,Sydney,Townsville,Sydney - Townsville,317,393.4022787
2018,10,201810,Sydney,Wagga Wagga,Sydney - Wagga Wagga,330.41,410.044312
2018,10,201810,Newcastle,Gold Coast,Newcastle - Gold Coast,238,295.3619632
2018,11,201811,Adelaide,Alice Springs,Adelaide - Alice Springs,458,568.3856266
2018,11,201811,Adelaide,Brisbane,Adelaide - Brisbane,278.9,346.1195443
2018,11,201811,Adelaide,Canberra,Adelaide - Canberra,504.02,625.497213
2018,11,201811,Adelaide,Darwin,Adelaide - Darwin,348,431.8737949
2018,11,201811,Adelaide,Gold Coast,Adelaide - Gold Coast,286,354.9307625
2018,11,201811,Adelaide,Melbourne,Adelaide - Melbourne,147.9,183.5463628
2018,11,201811,Adelaide,Perth,Adelaide - Perth,526,652.774759
2018,11,201811,Adelaide,Port Lincoln,Adelaide - Port Lincoln,297.56,369.276915
2018,11,201811,Adelaide,Sydney,Adelaide - Sydney,196,243.2392638
2018,11,201811,Albury,Sydney,Albury - Sydney,268,332.5924628
2018,11,201811,Alice Springs,Darwin,Alice Springs - Darwin,650,806.6608238
2018,11,201811,Armidale,Sydney,Armidale - Sydney,298.22,370.095986
2018,11,201811,Avalon,Sydney,Avalon - Sydney,122,151.4040316
2018,11,201811,Ayers Rock,Sydney,Ayers Rock - Sydney,375,465.3812445
2018,11,201811,Ballina,Sydney,Ballina - Sydney,188,233.3111306
2018,11,201811,Brisbane,Cairns,Brisbane - Cairns,204,253.167397
2018,11,201811,Brisbane,Canberra,Brisbane - Canberra,418,518.7449606
2018,11,201811,Brisbane,Darwin,Brisbane - Darwin,309,383.4741455
2018,11,201811,Brisbane,Emerald,Brisbane - Emerald,386,479.0324277
2018,11,201811,Brisbane,Gladstone,Brisbane - Gladstone,312,387.1971954
2018,11,201811,Brisbane,Hamilton Island,Brisbane - Hamilton Island,350,434.3558282
2018,11,201811,Brisbane,Hobart,Brisbane - Hobart,349,433.1148116
2018,11,201811,Brisbane,Mackay,Brisbane - Mackay,195,241.9982472
2018,11,201811,Brisbane,Melbourne,Brisbane - Melbourne,218.9,271.6585451
2018,11,201811,Brisbane,Mount Isa,Brisbane - Mount Isa,843,1046.177038
2018,11,201811,Brisbane,Perth,Brisbane - Perth,685,850.0964067
2018,11,201811,Brisbane,Proserpine,Brisbane - Proserpine,206,255.6494303
2018,11,201811,Brisbane,Rockhampton,Brisbane - Rockhampton,250.02,310.2789833
2018,11,201811,Brisbane,Sydney,Brisbane - Sydney,133.9,166.1721297
2018,11,201811,Brisbane,Townsville,Brisbane - Townsville,202,250.6853637
2018,11,201811,Brisbane,Newcastle,Brisbane - Newcastle,121,150.1630149
2018,11,201811,Broome,Perth,Broome - Perth,636,789.2865907
2018,11,201811,Bundaberg,Brisbane,Bundaberg - Brisbane,280.01,347.4970727
2018,11,201811,Cairns,Gold Coast,Cairns - Gold Coast,264,327.6283961
2018,11,201811,Cairns,Melbourne,Cairns - Melbourne,306.9,380.8680105
2018,11,201811,Cairns,Sydney,Cairns - Sydney,294.9,365.9758107
2018,11,201811,Cairns,Townsville,Cairns - Townsville,294,364.8588957
2018,11,201811,Canberra,Melbourne,Canberra - Melbourne,169.9,210.8487292
2018,11,201811,Canberra,Sydney,Canberra - Sydney,310,384.7151621
2018,11,201811,Coffs Harbour,Sydney,Coffs Harbour - Sydney,139.9,173.6182296
2018,11,201811,Darwin,Melbourne,Darwin - Melbourne,363,450.4890447
2018,11,201811,Darwin,Perth,Darwin - Perth,718.01,891.0623663
2018,11,201811,Darwin,Sydney,Darwin - Sydney,363,450.4890447
2018,11,201811,Devonport,Melbourne,Devonport - Melbourne,334,414.4995618
2018,11,201811,Dubbo,Sydney,Dubbo - Sydney,364.22,452.003085
2018,11,201811,Gold Coast,Sydney,Gold Coast - Sydney,143.9,178.5822962
2018,11,201811,Hamilton Island,Sydney,Hamilton Island - Sydney,330,409.5354952
2018,11,201811,Hobart,Melbourne,Hobart - Melbourne,161,199.803681
2018,11,201811,Hobart,Sydney,Hobart - Sydney,258,320.1822962
2018,11,201811,Kalgoorlie,Perth,Kalgoorlie - Perth,568,704.8974584
2018,11,201811,Karratha,Perth,Karratha - Perth,795,986.6082384
2018,11,201811,Launceston,Melbourne,Launceston - Melbourne,175,217.1779141
2018,11,201811,Launceston,Sydney,Launceston - Sydney,333,413.2585451
2018,11,201811,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,298,369.8229623
2018,11,201811,Sunshine Coast,Sydney,Sunshine Coast - Sydney,164,203.5267309
2018,11,201811,Melbourne,Gold Coast,Melbourne - Gold Coast,159.9,198.4385627
2018,11,201811,Melbourne,Mildura,Melbourne - Mildura,254,315.2182296
2018,11,201811,Melbourne,Perth,Melbourne - Perth,379.9,471.4622261
2018,11,201811,Melbourne,Sydney,Melbourne - Sydney,160.9,199.6795793
2018,11,201811,Melbourne,Townsville,Melbourne - Townsville,397,492.6836109
2018,11,201811,Melbourne,Newcastle,Melbourne - Newcastle,171,212.2138475
2018,11,201811,Paraburdoo,Perth,Paraburdoo - Perth,839,1041.212971
2018,11,201811,Perth,Newman,Perth - Newman,638,791.768624
2018,11,201811,Perth,Port Hedland,Perth - Port Hedland,658,816.5889571
2018,11,201811,Perth,Sydney,Perth - Sydney,469.9,583.1537248
2018,11,201811,Port Macquarie,Sydney,Port Macquarie - Sydney,309.41,383.9829623
2018,11,201811,Sydney,Tamworth,Sydney - Tamworth,280,347.4846626
2018,11,201811,Sydney,Townsville,Sydney - Townsville,390,483.9964943
2018,11,201811,Sydney,Wagga Wagga,Sydney - Wagga Wagga,333,413.2585451
2018,11,201811,Newcastle,Gold Coast,Newcastle - Gold Coast,228,282.9517967
2018,12,201812,Adelaide,Alice Springs,Adelaide - Alice Springs,679,842.6503067
2018,12,201812,Adelaide,Brisbane,Adelaide - Brisbane,474.9,589.3588081
2018,12,201812,Adelaide,Canberra,Adelaide - Canberra,572,709.861525
2018,12,201812,Adelaide,Darwin,Adelaide - Darwin,488,605.6161262
2018,12,201812,Adelaide,Gold Coast,Adelaide - Gold Coast,499,619.2673094
2018,12,201812,Adelaide,Melbourne,Adelaide - Melbourne,233.9,290.2737949
2018,12,201812,Adelaide,Perth,Adelaide - Perth,627,778.1174408
2018,12,201812,Adelaide,Port Lincoln,Adelaide - Port Lincoln,320.65,397.9319895
2018,12,201812,Adelaide,Sydney,Adelaide - Sydney,434,538.601227
2018,12,201812,Albury,Sydney,Albury - Sydney,508.01,630.4488694
2018,12,201812,Alice Springs,Darwin,Alice Springs - Darwin,650,806.6608238
2018,12,201812,Armidale,Sydney,Armidale - Sydney,351,435.5968449
2018,12,201812,Avalon,Sydney,Avalon - Sydney,290,359.8948291
2018,12,201812,Ayers Rock,Sydney,Ayers Rock - Sydney,566,702.4154251
2018,12,201812,Ballina,Sydney,Ballina - Sydney,262,325.1463628
2018,12,201812,Brisbane,Cairns,Brisbane - Cairns,372,461.6581946
2018,12,201812,Brisbane,Canberra,Brisbane - Canberra,498.01,618.0387029
2018,12,201812,Brisbane,Darwin,Brisbane - Darwin,264.9,328.7453111
2018,12,201812,Brisbane,Emerald,Brisbane - Emerald,344,426.9097283
2018,12,201812,Brisbane,Gladstone,Brisbane - Gladstone,312.99,388.4258019
2018,12,201812,Brisbane,Hamilton Island,Brisbane - Hamilton Island,575,713.5845749
2018,12,201812,Brisbane,Hobart,Brisbane - Hobart,524,650.2927257
2018,12,201812,Brisbane,Mackay,Brisbane - Mackay,232,287.9158633
2018,12,201812,Brisbane,Melbourne,Brisbane - Melbourne,239.9,297.7198948
2018,12,201812,Brisbane,Mount Isa,Brisbane - Mount Isa,873,1083.407537
2018,12,201812,Brisbane,Perth,Brisbane - Perth,838,1039.971954
2018,12,201812,Brisbane,Proserpine,Brisbane - Proserpine,375,465.3812445
2018,12,201812,Brisbane,Rockhampton,Brisbane - Rockhampton,300,372.3049956
2018,12,201812,Brisbane,Sydney,Brisbane - Sydney,201.9,250.5612621
2018,12,201812,Brisbane,Townsville,Brisbane - Townsville,281,348.7256792
2018,12,201812,Brisbane,Newcastle,Brisbane - Newcastle,189,234.5521472
2018,12,201812,Broome,Perth,Broome - Perth,617.99,766.9358808
2018,12,201812,Bundaberg,Brisbane,Bundaberg - Brisbane,280.01,347.4970727
2018,12,201812,Cairns,Gold Coast,Cairns - Gold Coast,410,508.8168273
2018,12,201812,Cairns,Melbourne,Cairns - Melbourne,320,397.1253287
2018,12,201812,Cairns,Sydney,Cairns - Sydney,353,438.0788782
2018,12,201812,Cairns,Townsville,Cairns - Townsville,294,364.8588957
2018,12,201812,Canberra,Melbourne,Canberra - Melbourne,274.9,341.1554777
2018,12,201812,Canberra,Sydney,Canberra - Sydney,344,426.9097283
2018,12,201812,Coffs Harbour,Sydney,Coffs Harbour - Sydney,270.9,336.191411
2018,12,201812,Darwin,Melbourne,Darwin - Melbourne,496,615.5442594
2018,12,201812,Darwin,Perth,Darwin - Perth,708,878.6397897
2018,12,201812,Darwin,Sydney,Darwin - Sydney,412,511.2988606
2018,12,201812,Devonport,Melbourne,Devonport - Melbourne,424,526.1910605
2018,12,201812,Dubbo,Sydney,Dubbo - Sydney,428.01,531.1675372
2018,12,201812,Gold Coast,Sydney,Gold Coast - Sydney,186.9,231.9460123
2018,12,201812,Hamilton Island,Sydney,Hamilton Island - Sydney,401,497.6476775
2018,12,201812,Hobart,Melbourne,Hobart - Melbourne,121,150.1630149
2018,12,201812,Hobart,Sydney,Hobart - Sydney,326,404.5714286
2018,12,201812,Kalgoorlie,Perth,Kalgoorlie - Perth,517,641.6056091
2018,12,201812,Karratha,Perth,Karratha - Perth,799,991.572305
2018,12,201812,Launceston,Melbourne,Launceston - Melbourne,157,194.8396144
2018,12,201812,Launceston,Sydney,Launceston - Sydney,269,333.8334794
2018,12,201812,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,338,419.4636284
2018,12,201812,Sunshine Coast,Sydney,Sunshine Coast - Sydney,237,294.1209465
2018,12,201812,Melbourne,Gold Coast,Melbourne - Gold Coast,406,503.8527607
2018,12,201812,Melbourne,Mildura,Melbourne - Mildura,301.18,373.7693953
2018,12,201812,Melbourne,Perth,Melbourne - Perth,603.9,749.4499562
2018,12,201812,Melbourne,Sydney,Melbourne - Sydney,308.9,383.3500438
2018,12,201812,Melbourne,Townsville,Melbourne - Townsville,446,553.4934268
2018,12,201812,Melbourne,Newcastle,Melbourne - Newcastle,223,276.7467134
2018,12,201812,Paraburdoo,Perth,Paraburdoo - Perth,708,878.6397897
2018,12,201812,Perth,Newman,Perth - Newman,638,791.768624
2018,12,201812,Perth,Port Hedland,Perth - Port Hedland,711,882.3628396
2018,12,201812,Perth,Sydney,Perth - Sydney,614.9,763.1011394
2018,12,201812,Port Macquarie,Sydney,Port Macquarie - Sydney,369,457.9351446
2018,12,201812,Sydney,Tamworth,Sydney - Tamworth,280,347.4846626
2018,12,201812,Sydney,Townsville,Sydney - Townsville,437,542.324277
2018,12,201812,Sydney,Wagga Wagga,Sydney - Wagga Wagga,342,424.427695
2018,12,201812,Newcastle,Gold Coast,Newcastle - Gold Coast,308,382.2331288
2019,1,201901,Adelaide,Alice Springs,Adelaide - Alice Springs,458,568.3856266
